year,round,date,constructorId,driverId,mapPosition,mapPoints,status,constructorScore,driverScore,expected,actual,driverName
2011,18,2011-11-13,1,1,1,25.0,finished,2385.9292424276355,1973.2349606578343,14.899232146030844,19.0,Lewis Hamilton
2011,18,2011-11-13,6,4,2,18.0,finished,2251.969840056316,2256.556223188076,16.089643045810448,18.0,Fernando Alonso
2011,18,2011-11-13,131,30,7,6.0,finished,1708.5169309777184,1889.0914315373832,10.377084931100342,13.0,Michael Schumacher
2011,18,2011-11-13,9,20,21,0.0,constructor retirement,2197.8584166716573,2633.991197065024,0.0,0.0,Sebastian Vettel
2011,19,2011-11-27,9,20,2,18.0,finished,2219.7201865477787,2641.166284730924,17.309115154661896,18.0,Sebastian Vettel
2011,19,2011-11-27,6,4,4,12.0,finished,2261.0441387935407,2258.249667041859,15.836939317052442,16.0,Fernando Alonso
2011,19,2011-11-27,131,30,15,0.0,finished,1686.073283296049,1832.422094156879,10.456656171270929,5.0,Michael Schumacher
2011,19,2011-11-27,1,1,21,0.0,constructor retirement,2392.4008269850183,1973.2349606578343,0.0,0.0,Lewis Hamilton
2012,1,2012-03-18,9,20,2,18.0,finished,2226.301617462981,2649.084038177399,18.197478227883437,19.0,Sebastian Vettel
2012,1,2012-03-18,1,1,3,15.0,finished,2418.467746357157,1997.4116563541047,15.549516437300568,18.0,Lewis Hamilton
2012,1,2012-03-18,6,4,5,10.0,finished,2187.899370022836,2252.4285356665905,16.59001390970107,16.0,Fernando Alonso
2012,1,2012-03-18,131,30,19,0.0,constructor retirement,1651.5437283919132,1832.422094156879,0.0,0.0,Michael Schumacher
2012,2,2012-03-25,6,4,1,25.0,finished,2173.695226158388,2287.5340942801886,17.26388671165526,21.0,Fernando Alonso
2012,2,2012-03-25,1,1,3,15.0,finished,2379.7841113635536,2017.8318845497529,16.82677476371964,19.0,Lewis Hamilton
2012,2,2012-03-25,131,30,10,1.0,finished,1637.3666689061215,1840.859729343155,11.102023662730131,12.0,Michael Schumacher
2012,2,2012-03-25,9,20,11,0.0,finished,2189.6965864442245,2571.544925617038,19.25210935942807,11.0,Sebastian Vettel
2012,3,2012-04-15,1,1,3,15.0,finished,2399.8407841934377,2038.2382686861267,17.724831363169628,20.0,Lewis Hamilton
2012,3,2012-04-15,9,20,5,10.0,finished,2183.830091371028,2554.498814844628,19.900521736244027,18.0,Sebastian Vettel
2012,3,2012-04-15,6,4,9,2.0,finished,2136.8637056461503,2248.112161516849,18.395268874043783,14.0,Fernando Alonso
2012,3,2012-04-15,131,30,24,0.0,constructor retirement,1717.038827953813,1840.859729343155,0.0,0.0,Michael Schumacher
2012,4,2012-04-22,9,20,1,25.0,finished,2192.9865484147194,2572.8925207572897,17.2288811988933,19.0,Sebastian Vettel
2012,4,2012-04-22,6,4,7,6.0,finished,2121.244015453888,2220.795998551908,15.63025678626281,13.0,Fernando Alonso
2012,4,2012-04-22,1,1,8,4.0,finished,2362.468912536397,2000.8663970290863,15.598514885397094,12.0,Lewis Hamilton
2012,4,2012-04-22,131,30,10,1.0,finished,1728.53563841885,1836.633010686216,10.40698817931738,10.0,Michael Schumacher
2012,5,2012-05-13,6,4,2,18.0,finished,2111.3379998489777,2252.595275430182,15.776912516297289,19.0,Fernando Alonso
2012,5,2012-05-13,9,20,6,8.0,finished,2146.417515927488,2543.7815560486138,17.95060753583202,15.0,Sebastian Vettel
2012,5,2012-05-13,1,1,8,4.0,finished,2325.769134609588,1975.5485016380171,15.566152433623431,13.0,Lewis Hamilton
2012,5,2012-05-13,131,30,21,0.0,driver retirement,1688.467403744245,1744.1488672531816,10.373939108144782,1.0,Michael Schumacher
2012,6,2012-05-27,6,4,3,15.0,finished,2142.495473133758,2272.640144709671,15.069891678425169,17.0,Fernando Alonso
2012,6,2012-05-27,9,20,4,12.0,finished,2162.925502842474,2535.530520448216,16.794487220240136,16.0,Sebastian Vettel
2012,6,2012-05-27,1,1,5,10.0,finished,2269.003864714377,1982.324636785269,14.347530051033614,15.0,Lewis Hamilton
2012,6,2012-05-27,131,30,18,0.0,constructor retirement,1753.3548808595162,1744.1488672531816,0.0,0.0,Michael Schumacher
2012,7,2012-06-10,1,1,1,25.0,finished,2240.5356371750718,2034.261916985222,13.99899074839723,19.0,Lewis Hamilton
2012,7,2012-06-10,9,20,4,12.0,finished,2146.795640464561,2527.246367750397,16.797676045491503,16.0,Sebastian Vettel
2012,7,2012-06-10,6,4,5,10.0,finished,2139.814325112769,2269.6233659119125,15.290483803147682,15.0,Fernando Alonso
2012,7,2012-06-10,131,30,22,0.0,constructor retirement,1768.7703188120165,1744.1488672531816,0.0,0.0,Michael Schumacher
2012,8,2012-06-24,6,4,1,25.0,finished,2121.707615425913,2300.681086792303,16.852074598265148,20.0,Fernando Alonso
2012,8,2012-06-24,131,30,3,15.0,finished,1809.5450354308985,1819.6465962647587,10.347757266409904,18.0,Michael Schumacher
2012,8,2012-06-24,1,1,19,0.0,driver retirement,2161.4673534085896,1897.674952699256,15.84408006233057,2.0,Lewis Hamilton
2012,8,2012-06-24,9,20,21,0.0,constructor retirement,2149.943270778163,2527.246367750397,0.0,0.0,Sebastian Vettel
2012,9,2012-07-08,6,4,2,18.0,finished,2166.227963514405,2325.1606157087267,18.270704302005484,21.0,Fernando Alonso
2012,9,2012-07-08,9,20,3,15.0,finished,2169.252928270114,2530.0323003706912,19.68938806210565,20.0,Sebastian Vettel
2012,9,2012-07-08,131,30,7,6.0,finished,1792.3842765146271,1854.8317217346291,12.077105408924488,16.0,Michael Schumacher
2012,9,2012-07-08,1,1,8,4.0,finished,2147.9921214739443,1894.066197680252,15.402350861493767,15.0,Lewis Hamilton
2012,10,2012-07-22,6,4,1,25.0,finished,2169.963958960512,2353.368421734324,18.855027566160665,22.0,Fernando Alonso
2012,10,2012-07-22,9,20,5,10.0,finished,2144.677266368141,2512.934421474886,19.90629351873857,18.0,Sebastian Vettel
2012,10,2012-07-22,131,30,7,6.0,finished,1795.528445362404,1883.236364994902,12.833081595727984,16.0,Michael Schumacher
2012,10,2012-07-22,1,1,24,0.0,constructor retirement,2195.206979127857,1894.066197680252,0.0,0.0,Lewis Hamilton
2012,11,2012-07-29,1,1,1,25.0,finished,2229.497465291835,1952.7295351477203,15.459449521001892,22.0,Lewis Hamilton
2012,11,2012-07-29,9,20,4,12.0,finished,2129.4051757358825,2508.324303223387,19.513995835214857,19.0,Sebastian Vettel
2012,11,2012-07-29,6,4,5,10.0,finished,2173.6850054215465,2346.783481930884,18.7341745806646,18.0,Fernando Alonso
2012,11,2012-07-29,131,30,23,0.0,finished,1732.1919995862454,1771.7778388509869,12.42684354539608,0.0,Michael Schumacher
2012,12,2012-09-02,9,20,2,18.0,finished,2133.818683793747,2522.0941601951235,20.39497382591272,22.0,Sebastian Vettel
2012,12,2012-09-02,131,30,7,6.0,finished,1746.1002543884854,1817.032614797828,11.725065042707277,17.0,Michael Schumacher
2012,12,2012-09-02,6,4,20,0.0,driver retirement,2129.912331272032,2212.3431048172524,19.6704840554583,4.0,Fernando Alonso
2012,12,2012-09-02,1,1,22,0.0,driver retirement,2189.7230266634274,1822.9331637422083,17.129174822585288,2.0,Lewis Hamilton
2012,13,2012-09-09,1,1,1,25.0,finished,2238.4706690152416,1871.6808060940225,13.553165410866807,18.0,Lewis Hamilton
2012,13,2012-09-09,6,4,3,15.0,finished,2148.8597739779843,2216.752807964529,15.597740125735728,16.0,Fernando Alonso
2012,13,2012-09-09,131,30,6,8.0,finished,1752.60485470271,1840.730769419766,10.838218043225233,13.0,Michael Schumacher
2012,13,2012-09-09,9,20,22,0.0,constructor retirement,2133.818683793747,2522.0941601951235,0.0,0.0,Sebastian Vettel
2012,14,2012-09-23,9,20,1,25.0,finished,2114.221951067585,2543.437037299757,17.836744517006682,20.0,Sebastian Vettel
2012,14,2012-09-23,6,4,3,15.0,finished,2161.2636720768464,2234.1059636212194,16.241131739758682,18.0,Fernando Alonso
2012,14,2012-09-23,1,1,20,0.0,constructor retirement,2275.0732629783997,1871.6808060940225,0.0,0.0,Lewis Hamilton
2012,14,2012-09-23,131,30,22,0.0,driver retirement,1723.8716281202328,1752.898504626804,10.902437448597174,2.0,Michael Schumacher
2012,15,2012-10-07,9,20,1,25.0,finished,2111.407921405783,2566.396851019054,18.55649906959865,21.0,Sebastian Vettel
2012,15,2012-10-07,1,1,5,10.0,finished,2294.137750266981,1892.4813553818944,14.78629904583867,17.0,Lewis Hamilton
2012,15,2012-10-07,131,30,11,0.0,finished,1669.0223040364444,1765.831471746316,9.623607422266796,11.0,Michael Schumacher
2012,15,2012-10-07,6,4,21,0.0,driver retirement,2122.3165894161507,2084.5710358513115,16.914272633064417,1.0,Fernando Alonso
2012,16,2012-10-14,9,20,1,25.0,finished,2140.168711434949,2586.7982605299712,19.725385999000466,22.0,Sebastian Vettel
2012,16,2012-10-14,6,4,3,15.0,finished,2161.009222535152,2114.8654986479223,16.622379978547254,20.0,Fernando Alonso
2012,16,2012-10-14,1,1,10,1.0,finished,2206.267793507536,1864.3869616934549,16.132327754076105,13.0,Lewis Hamilton
2012,16,2012-10-14,131,30,13,0.0,finished,1621.6545372013743,1764.3568053964814,10.16441495007204,10.0,Michael Schumacher
2012,17,2012-10-28,9,20,1,25.0,finished,2160.4905892687143,2604.808094135256,19.992029930464792,22.0,Sebastian Vettel
2012,17,2012-10-28,6,4,2,18.0,finished,2187.897562839936,2148.379071087106,17.263471842330947,21.0,Fernando Alonso
2012,17,2012-10-28,1,1,4,12.0,finished,2231.310298696243,1895.7179651681909,15.50681296648332,19.0,Lewis Hamilton
2012,17,2012-10-28,131,30,22,0.0,constructor retirement,1626.8746909904023,1764.3568053964814,0.0,0.0,Michael Schumacher
2012,18,2012-11-04,6,4,2,18.0,finished,2205.3573967970588,2178.0296958857502,16.8444286975388,20.0,Fernando Alonso
2012,18,2012-11-04,9,20,3,15.0,finished,2098.8299338739257,2602.980689860833,19.19448171920568,19.0,Sebastian Vettel
2012,18,2012-11-04,131,30,11,0.0,finished,1595.2052553819326,1776.2075591040773,9.738782114502529,11.0,Michael Schumacher
2012,18,2012-11-04,1,1,18,0.0,constructor retirement,2254.856932565079,1895.7179651681909,0.0,0.0,Lewis Hamilton
2012,19,2012-11-18,1,1,1,25.0,finished,2285.008536764598,1946.7230175462091,15.571781179735424,21.0,Lewis Hamilton
2012,19,2012-11-18,9,20,2,18.0,finished,2107.285099641634,2611.435855628542,19.100157968497427,20.0,Sebastian Vettel
2012,19,2012-11-18,6,4,3,15.0,finished,2228.338609695278,2194.034316769562,17.296706301783,19.0,Fernando Alonso
2012,19,2012-11-18,131,30,16,0.0,finished,1571.022987371426,1739.927068514271,9.861155564912089,6.0,Michael Schumacher
2012,20,2012-11-25,6,4,2,18.0,finished,2261.3061138753906,2220.278568016279,18.940947879359783,22.0,Fernando Alonso
2012,20,2012-11-25,9,20,6,8.0,finished,2107.163444969305,2587.265495591926,20.817317607256783,18.0,Sebastian Vettel
2012,20,2012-11-25,131,30,7,6.0,finished,1593.6805209141276,1799.9174595177485,10.00746928948189,17.0,Michael Schumacher
2012,20,2012-11-25,1,1,20,0.0,driver retirement,2250.937140276418,1831.700965944179,17.407067611334167,4.0,Lewis Hamilton
2013,1,2013-03-17,6,4,2,18.0,finished,2285.019785514153,2244.0588926118567,14.830722372391955,17.0,Fernando Alonso
2013,1,2013-03-17,9,20,3,15.0,finished,2105.635461529149,2586.7958025029734,16.042846122878284,16.0,Sebastian Vettel
2013,1,2013-03-17,131,1,5,10.0,finished,1659.6286716370766,1897.649116667128,7.984108695807184,14.0,Lewis Hamilton
2013,2,2013-03-24,9,20,1,25.0,finished,2135.591069298321,2607.855709617019,14.292340463286529,16.0,Sebastian Vettel
2013,2,2013-03-24,131,1,3,15.0,finished,1729.7889251581607,1969.1047063389813,8.20596593831864,14.0,Lewis Hamilton
2013,2,2013-03-24,6,4,19,0.0,driver retirement,2203.416617433205,2078.258801524304,13.444033974147692,0.0,Fernando Alonso
2013,3,2013-04-14,6,4,1,25.0,finished,2225.967319267993,2121.4833856716336,14.837930973950526,19.0,Fernando Alonso
2013,3,2013-04-14,131,1,3,15.0,finished,1791.8297695855458,2031.1455507663663,11.02612466875225,17.0,Lewis Hamilton
2013,3,2013-04-14,9,20,4,12.0,finished,2121.626472491088,2593.8911128097857,17.34464256809385,16.0,Sebastian Vettel
2013,4,2013-04-21,9,20,1,25.0,finished,2126.7017773957577,2614.4637632652584,17.91481257754865,20.0,Sebastian Vettel
2013,4,2013-04-21,131,1,5,10.0,finished,1817.747342621306,2069.049411871988,12.158168602978488,16.0,Lewis Hamilton
2013,4,2013-04-21,6,4,8,4.0,finished,2172.1786824132564,2095.361184710041,15.647674640161329,13.0,Fernando Alonso
2013,5,2013-05-12,6,4,1,25.0,finished,2220.8239316398526,2144.6165021950865,14.257235313728192,19.0,Fernando Alonso
2013,5,2013-05-12,9,20,4,12.0,finished,2125.8129128029964,2603.4568347113604,17.05985048346495,16.0,Sebastian Vettel
2013,5,2013-05-12,131,1,12,0.0,finished,1817.8504244336089,2029.1074764801172,11.845984765714462,8.0,Lewis Hamilton
2013,6,2013-05-26,9,20,2,18.0,finished,2147.2679482631866,2614.961877177512,15.95049240702353,17.0,Sebastian Vettel
2013,6,2013-05-26,131,1,4,12.0,finished,1888.3167692916213,2077.896014232632,10.549434869786296,15.0,Lewis Hamilton
2013,6,2013-05-26,6,4,7,6.0,finished,2144.711294207383,2124.723542557724,13.814666242876502,12.0,Fernando Alonso
2013,7,2013-06-09,9,20,1,25.0,finished,2165.0918536329677,2633.786776183388,18.99655786419083,21.0,Sebastian Vettel
2013,7,2013-06-09,6,4,2,18.0,finished,2168.592136087564,2162.39095689698,15.99124090861296,20.0,Fernando Alonso
2013,7,2013-06-09,131,1,3,15.0,finished,1929.6498550710448,2125.6359812403966,13.919268282095898,19.0,Lewis Hamilton
2013,8,2013-06-30,6,4,3,15.0,finished,2182.7772983352243,2178.9042466962974,13.577319503519789,15.0,Fernando Alonso
2013,8,2013-06-30,131,1,4,12.0,finished,1972.17979768902,2147.355396597978,12.128792687604768,14.0,Lewis Hamilton
2013,8,2013-06-30,9,20,21,0.0,constructor retirement,2193.001589353652,2633.786776183388,0.0,0.0,Sebastian Vettel
2013,9,2013-07-07,9,20,1,25.0,finished,2192.9389209670862,2652.6307317579685,17.185526931667212,19.0,Sebastian Vettel
2013,9,2013-07-07,6,4,4,12.0,finished,2129.0541240000016,2192.8469129516643,14.657469111461792,16.0,Fernando Alonso
2013,9,2013-07-07,131,1,5,10.0,finished,1971.408568410036,2165.709063974645,13.2327364852726,15.0,Lewis Hamilton
2013,10,2013-07-28,131,1,1,25.0,finished,2029.0048927464584,2223.305388311067,11.329755634717966,16.0,Lewis Hamilton
2013,10,2013-07-28,9,20,3,15.0,finished,2193.2698750877644,2645.995689145427,14.538007776219018,14.0,Sebastian Vettel
2013,10,2013-07-28,6,4,5,10.0,finished,2128.636728921359,2190.1468127748617,12.218939798358544,12.0,Fernando Alonso
2013,11,2013-08-25,9,20,1,25.0,finished,2201.572952628104,2662.8841798551766,17.373817459060167,19.0,Sebastian Vettel
2013,11,2013-08-25,6,4,2,18.0,finished,2157.634936688698,2224.0392997678678,14.736512956410044,18.0,Fernando Alonso
2013,11,2013-08-25,131,1,3,15.0,finished,2055.5767433709007,2249.9287463603773,14.43645297942544,17.0,Lewis Hamilton
2013,12,2013-09-08,9,20,1,25.0,finished,2222.743468230866,2681.072248988336,18.15650719982708,20.0,Sebastian Vettel
2013,12,2013-09-08,6,4,2,18.0,finished,2201.5864962128503,2257.6711928307896,15.59116356641454,19.0,Fernando Alonso
2013,12,2013-09-08,131,1,9,2.0,finished,2043.444040589609,2218.097896057091,15.226287679460713,12.0,Lewis Hamilton
2013,13,2013-09-22,9,20,1,25.0,finished,2237.701356103475,2696.030136860945,17.559714036865884,19.0,Sebastian Vettel
2013,13,2013-09-22,6,4,2,18.0,finished,2223.8124382374763,2282.800889812305,15.58027669892027,18.0,Fernando Alonso
2013,13,2013-09-22,131,1,5,10.0,finished,2056.1353025215785,2222.2435968715263,14.600812979664138,15.0,Lewis Hamilton
2013,14,2013-10-06,9,20,1,25.0,finished,2172.05847319515,2712.257813353837,19.272967581818563,21.0,Sebastian Vettel
2013,14,2013-10-06,131,1,5,10.0,finished,2060.661944085514,2233.36752215423,15.81613491684577,17.0,Lewis Hamilton
2013,14,2013-10-06,6,4,6,8.0,finished,2217.3410629392906,2272.36178739338,17.110982727693443,16.0,Fernando Alonso
2013,15,2013-10-13,9,20,1,25.0,finished,2200.338050095876,2728.108515276654,18.393416329217253,20.0,Sebastian Vettel
2013,15,2013-10-13,6,4,4,12.0,finished,2210.492060227798,2277.5825768624536,16.47083509926246,17.0,Fernando Alonso
2013,15,2013-10-13,131,1,20,0.0,constructor retirement,2042.655820504521,2233.36752215423,0.0,0.0,Lewis Hamilton
2013,16,2013-10-27,9,20,1,25.0,finished,2216.1174992862725,2743.8879644670506,16.560574479665803,18.0,Sebastian Vettel
2013,16,2013-10-27,131,1,6,8.0,finished,2061.973329491146,2226.849038228773,13.594626086308558,13.0,Lewis Hamilton
2013,16,2013-10-27,6,4,11,0.0,finished,2195.192075651752,2205.1003167034087,14.611942773511329,8.0,Fernando Alonso
2013,17,2013-11-03,9,20,1,25.0,finished,2243.301734957168,2758.989620953031,19.392804396183735,21.0,Sebastian Vettel
2013,17,2013-11-03,6,4,5,10.0,finished,2201.491803737958,2210.3447811186606,16.441857245237365,17.0,Fernando Alonso
2013,17,2013-11-03,131,1,7,6.0,finished,2074.7298276374854,2218.739174379348,15.863093233410916,15.0,Lewis Hamilton
2013,18,2013-11-17,9,20,1,25.0,finished,2260.993388915238,2771.626701945237,19.655097138873515,21.0,Sebastian Vettel
2013,18,2013-11-17,131,1,4,12.0,finished,2068.5947075626605,2235.507547025583,16.215423928811923,18.0,Lewis Hamilton
2013,18,2013-11-17,6,4,5,10.0,finished,2180.220108025472,2211.9805467812707,16.825913443054322,17.0,Fernando Alonso
2013,19,2013-11-24,9,20,1,25.0,finished,2281.7539695231344,2783.7176418192616,17.835770723114933,19.0,Sebastian Vettel
2013,19,2013-11-24,6,4,3,15.0,finished,2196.150911096306,2231.9044152292263,15.08154277520232,17.0,Fernando Alonso
2013,19,2013-11-24,131,1,9,2.0,finished,2053.1563684944526,2197.1619967273145,14.692269811995518,11.0,Lewis Hamilton
2014,1,2014-03-16,6,4,4,12.0,finished,2172.304020215456,2224.515954064544,13.59909932656318,13.0,Fernando Alonso
2014,1,2014-03-16,131,1,14,0.0,constructor retirement,2093.2216644113046,2197.1619967273145,0.0,0.0,Lewis Hamilton
2014,1,2014-03-16,9,20,17,0.0,constructor retirement,2197.9562299886184,2783.7176418192616,0.0,0.0,Sebastian Vettel
2014,2,2014-03-30,131,1,1,25.0,finished,2142.5832762213417,2254.4440350356,9.935834799218748,14.0,Lewis Hamilton
2014,2,2014-03-30,9,20,3,15.0,finished,2186.480547961937,2772.2419597925805,12.814200557896742,12.0,Sebastian Vettel
2014,2,2014-03-30,6,4,4,12.0,finished,2127.976023135418,2232.7315897657627,10.417099989712453,11.0,Fernando Alonso
2014,3,2014-04-06,131,1,1,25.0,finished,2178.2751837608894,2296.1504737870887,13.40683729829276,17.0,Lewis Hamilton
2014,3,2014-04-06,9,20,6,8.0,finished,2197.8251564935304,2728.564616059072,15.762963396324256,12.0,Sebastian Vettel
2014,3,2014-04-06,6,4,9,2.0,finished,2080.4544147575384,2183.732416161104,13.221458563264472,9.0,Fernando Alonso
2014,4,2014-04-20,131,1,1,25.0,finished,2209.6449368978606,2332.5499843115804,15.495113179088625,19.0,Lewis Hamilton
2014,4,2014-04-20,6,4,3,15.0,finished,2089.841051862904,2211.557413355827,14.3207478739567,17.0,Fernando Alonso
2014,4,2014-04-20,9,20,5,10.0,finished,2215.6108441443184,2702.161053360269,17.542383059406035,15.0,Sebastian Vettel
2014,5,2014-05-11,131,1,1,25.0,finished,2239.8649919009954,2367.502302415815,15.634462460658506,19.0,Lewis Hamilton
2014,5,2014-05-11,9,20,4,12.0,finished,2243.2080473300725,2687.7965492405424,17.383149400986603,16.0,Sebastian Vettel
2014,5,2014-05-11,6,4,6,8.0,finished,2090.6702987488216,2208.462022144976,14.298053344788167,14.0,Fernando Alonso
2014,6,2014-05-25,131,1,2,18.0,finished,2262.0209997532847,2382.797191177245,13.759801621394177,15.0,Lewis Hamilton
2014,6,2014-05-25,6,4,4,12.0,finished,2058.051867290403,2216.392605805941,12.356942234027242,13.0,Fernando Alonso
2014,6,2014-05-25,9,20,15,0.0,constructor retirement,2296.582027684257,2687.7965492405424,0.0,0.0,Sebastian Vettel
2014,7,2014-06-08,9,20,3,15.0,finished,2329.292387662898,2675.143847664044,12.89771018912291,12.0,Sebastian Vettel
2014,7,2014-06-08,6,4,6,8.0,finished,2025.1296961563005,2198.749673938221,10.251767427524882,9.0,Fernando Alonso
2014,7,2014-06-08,131,1,15,0.0,constructor retirement,2279.8822867894146,2382.797191177245,0.0,0.0,Lewis Hamilton
2014,8,2014-06-22,131,1,2,18.0,finished,2298.474204041592,2396.069312993267,15.789296722562844,17.0,Lewis Hamilton
2014,8,2014-06-22,6,4,5,10.0,finished,2014.2951187336848,2201.984291645173,13.70493321916807,14.0,Fernando Alonso
