year,round,date,constructorId,driverId,time,milliseconds,status,estPosition,estPoints,win,score
2008,7,2008-06-08,honda,barrichello,+53.597,5837824.0,finished,7,6,1.0,2075.4172627554194
2008,7,2008-06-08,honda,button,+1:07.540,5851767.0,finished,11,0,0.0,2051.7371517881847
2008,7,2008-06-08,renault,alonso,\N,,spun off,16,0,1.0,1860.052417491699
2008,7,2008-06-08,mclaren,hamilton,\N,,collision,19,0,0.0,1705.8718129927981
2008,8,2008-06-22,renault,alonso,+43.372,5553617.0,finished,8,4,0.0,1831.4072182486602
2008,8,2008-06-22,mclaren,hamilton,+54.538,5564783.0,finished,10,1,0.0,1690.0609601302763
2008,8,2008-06-22,honda,barrichello,\N,,+1 lap,14,0,1.0,2091.9672396400565
2008,8,2008-06-22,honda,button,\N,,collision,20,0,0.0,2039.1871749035474
2008,9,2008-07-06,mclaren,hamilton,1:39:09.440,5949440.0,finished,1,25,1.0,1710.9753582713329
2008,9,2008-07-06,honda,barrichello,+1:22.273,6031713.0,finished,3,15,1.0,2108.770028660677
2008,9,2008-07-06,renault,alonso,\N,,+1 lap,6,8,1.0,1838.1265011973444
2008,9,2008-07-06,honda,button,\N,,spun off,15,0,0.0,2026.384385882927
2008,10,2008-07-20,mclaren,hamilton,1:31:20.874,5480874.0,finished,1,25,1.0,1729.5784547728576
2008,10,2008-07-20,renault,alonso,+38.600,5519474.0,finished,11,0,0.0,1808.6708650217915
2008,10,2008-07-20,honda,button,\N,,+1 lap,17,0,1.0,2049.2809719460597
2008,10,2008-07-20,honda,barrichello,\N,,collision,18,0,0.0,2089.8734425975445
2008,11,2008-08-03,renault,alonso,+21.614,5868681.0,finished,4,12,1.0,1815.0005864818822
2008,11,2008-08-03,mclaren,hamilton,+23.048,5870115.0,finished,5,10,0.0,1712.443879010179
2008,11,2008-08-03,honda,button,\N,,+1 lap,12,0,1.0,2069.7534737959018
2008,11,2008-08-03,honda,barrichello,\N,,+2 laps,16,0,0.0,2073.4009407477024
2008,12,2008-08-24,mclaren,hamilton,+5.611,5737950.0,finished,2,18,1.0,1730.900688205463
2008,12,2008-08-24,honda,button,\N,,+1 lap,13,0,1.0,2087.977421917159
2008,12,2008-08-24,honda,barrichello,\N,,+1 lap,16,0,0.0,2059.176992626445
2008,12,2008-08-24,renault,alonso,\N,,collision,20,0,0.0,1788.7068820406114
2008,13,2008-09-07,mclaren,hamilton,+10.539,4989933.0,finished,3,15,1.0,1748.6963343319949
2008,13,2008-09-07,renault,alonso,+14.478,4993872.0,finished,4,12,1.0,1798.0899816102985
2008,13,2008-09-07,honda,button,\N,,+1 lap,15,0,1.0,2104.2161761285647
2008,13,2008-09-07,honda,barrichello,\N,,gearbox,19,0,0.0,2046.9382384150395
2008,14,2008-09-14,renault,alonso,+23.903,5231397.0,finished,4,12,1.0,1806.6768213701218
2008,14,2008-09-14,mclaren,hamilton,+29.912,5237406.0,finished,7,6,0.0,1729.8680669046946
2008,14,2008-09-14,honda,button,+1:13.370,5280864.0,finished,15,0,1.0,2118.754751055131
2008,14,2008-09-14,honda,barrichello,\N,,+1 lap,17,0,0.0,2036.3996634884732
2008,15,2008-09-28,renault,alonso,1:57:16.304,7036304.0,finished,1,25,1.0,1815.1666991926772
2008,15,2008-09-28,mclaren,hamilton,+5.917,7042221.0,finished,3,15,1.0,1748.275101411892
2008,15,2008-09-28,honda,button,+19.885,7056189.0,finished,9,2,1.0,2133.8598654941975
2008,15,2008-09-28,honda,barrichello,\N,,mechanical,19,0,0.0,2025.2945490494062
2008,16,2008-10-12,renault,alonso,1:30:21.892,5421892.0,finished,1,25,1.0,1821.9883416247767
2008,16,2008-10-12,mclaren,hamilton,+1:18.900,5500792.0,finished,12,0,1.0,1762.9626888941116
2008,16,2008-10-12,honda,barrichello,\N,,+1 lap,13,0,1.0,2049.6000154449057
2008,16,2008-10-12,honda,button,\N,,+1 lap,14,0,0.0,2113.5543990986976
2008,17,2008-10-19,mclaren,hamilton,1:31:57.403,5517403.0,finished,1,25,1.0,1778.1929464213417
2008,17,2008-10-19,renault,alonso,+18.370,5535773.0,finished,4,12,1.0,1828.8488782745624
2008,17,2008-10-19,honda,barrichello,+1:25.061,5602464.0,finished,11,0,1.0,2071.449964175272
2008,17,2008-10-19,honda,button,\N,,+1 lap,16,0,0.0,2095.7044503683314
2008,18,2008-11-02,renault,alonso,+13.298,5664733.0,finished,2,18,1.0,1836.4632056050432
2008,18,2008-11-02,mclaren,hamilton,+38.907,5690342.0,finished,5,10,1.0,1790.4911272148008
2008,18,2008-11-02,honda,button,\N,,+1 lap,13,0,1.0,2112.2194560143466
2008,18,2008-11-02,honda,barrichello,\N,,+1 lap,15,0,0.0,2058.9349585292566
2009,1,2009-03-29,brawn,button,1:34:15.784,5655784.0,finished,1,25,1.0,2127.318101424473
2009,1,2009-03-29,brawn,barrichello,+0.807,5656591.0,finished,2,18,0.0,2047.8363131191304
2009,1,2009-03-29,renault,alonso,+4.879,5660663.0,finished,5,10,1.0,1843.810301042129
2009,1,2009-03-29,mclaren,hamilton,\N,,disqualified,20,0,0.0,1769.2487010604161
2009,2,2009-04-05,brawn,button,1:10:52.092,4252092.0,finished,1,25,1.0,2141.440808164914
2009,2,2009-04-05,brawn,barrichello,+47.360,4299452.0,finished,5,10,0.0,2037.713606378689
2009,2,2009-04-05,mclaren,hamilton,+1:00.733,4312825.0,finished,7,6,1.0,1784.4469773716621
2009,2,2009-04-05,renault,alonso,\N,,+1 lap,11,0,1.0,1848.9192622102064
2009,3,2009-04-19,brawn,button,+44.975,7108460.0,finished,3,15,1.0,2153.610317983273
2009,3,2009-04-19,brawn,barrichello,+1:03.704,7127189.0,finished,4,12,0.0,2029.5440965603298
2009,3,2009-04-19,mclaren,hamilton,+1:11.866,7135351.0,finished,6,8,0.0,1763.9964468888695
2009,3,2009-04-19,renault,alonso,+1:24.309,7147794.0,finished,9,2,1.0,1855.8968168143517
2009,4,2009-04-26,brawn,button,1:31:48.182,5508182.0,finished,1,25,1.0,2165.377344743209
2009,4,2009-04-26,mclaren,hamilton,+22.096,5530278.0,finished,4,12,1.0,1780.2493118382097
2009,4,2009-04-26,brawn,barrichello,+37.779,5545961.0,finished,5,10,0.0,2021.7770698003937
2009,4,2009-04-26,renault,alonso,+52.775,5560957.0,finished,8,4,1.0,1861.8743479676293
2009,5,2009-05-10,brawn,button,1:37:19.202,5839202.0,finished,1,25,1.0,2175.6815818438245
2009,5,2009-05-10,brawn,barrichello,+13.056,5852258.0,finished,2,18,0.0,2015.4728326997783
2009,5,2009-05-10,renault,alonso,+43.166,5882368.0,finished,5,10,1.0,1868.5008671361088
2009,5,2009-05-10,mclaren,hamilton,\N,,+1 lap,9,2,1.0,1794.895430063493
2009,6,2009-05-24,brawn,button,1:40:44.282,6044282.0,finished,1,25,1.0,2185.246942802562
2009,6,2009-05-24,brawn,barrichello,+7.666,6051948.0,finished,2,18,0.0,2009.9074717410408
2009,6,2009-05-24,renault,alonso,+37.839,6082121.0,finished,7,6,1.0,1874.9611656338475
2009,6,2009-05-24,mclaren,hamilton,\N,,+1 lap,12,0,1.0,1806.209866275679
2009,7,2009-06-07,brawn,button,1:26:24.848,5184848.0,finished,1,25,1.0,2195.856898577855
2009,7,2009-06-07,renault,alonso,+1:02.420,5247268.0,finished,10,1,1.0,1881.2703988181597
2009,7,2009-06-07,mclaren,hamilton,+1:20.454,5265302.0,finished,13,0,1.0,1816.6090599480674
2009,7,2009-06-07,brawn,barrichello,\N,,gearbox,19,0,0.0,2003.2975159657476
2009,8,2009-06-21,brawn,barrichello,+41.175,5010503.0,finished,3,15,1.0,2031.962609056404
2009,8,2009-06-21,brawn,button,+46.285,5015613.0,finished,6,8,0.0,2171.191805487199
2009,8,2009-06-21,renault,alonso,\N,,+1 lap,14,0,0.0,1853.4418509762083
2009,8,2009-06-21,mclaren,hamilton,\N,,+1 lap,16,0,1.0,1826.2343395465641
2009,9,2009-07-12,brawn,button,+23.609,5826919.0,finished,5,10,1.0,2181.595305483666
2009,9,2009-07-12,brawn,barrichello,+24.468,5827778.0,finished,6,8,0.0,2025.5591090599373
2009,9,2009-07-12,renault,alonso,+24.888,5828198.0,finished,7,6,1.0,1860.74418989151
2009,9,2009-07-12,mclaren,hamilton,\N,,+1 lap,18,0,0.0,1801.2006872680522
2009,10,2009-07-26,mclaren,hamilton,1:38:23.876,5903876.0,finished,1,25,1.0,1813.5449799985029
2009,10,2009-07-26,brawn,button,+55.088,5958964.0,finished,7,6,1.0,2192.4446291616778
2009,10,2009-07-26,brawn,barrichello,+1:09.256,5973132.0,finished,10,1,0.0,2018.7097853819257
2009,10,2009-07-26,renault,alonso,\N,,wheel,18,0,0.0,1833.8131437051711
2009,11,2009-08-23,brawn,barrichello,1:35:51.289,5751289.0,finished,1,25,1.0,2047.2608103148855
2009,11,2009-08-23,mclaren,hamilton,+2.358,5753647.0,finished,2,18,1.0,1824.4075513899047
2009,11,2009-08-23,renault,alonso,+27.744,5779033.0,finished,6,8,1.0,1840.1048905251243
2009,11,2009-08-23,brawn,button,+34.913,5786202.0,finished,7,6,0.0,2167.8936042287182
2009,12,2009-08-30,brawn,barrichello,+35.461,5066456.0,finished,7,6,1.0,2074.180519022877
2009,12,2009-08-30,renault,alonso,\N,,retired,15,0,1.0,1844.2603634724014
2009,12,2009-08-30,brawn,button,\N,,collision,17,0,0.0,2144.9738955207267
2009,12,2009-08-30,mclaren,hamilton,\N,,collision,19,0,0.0,1800.050812025489
2009,13,2009-09-13,brawn,barrichello,1:16:21.706,4581706.0,finished,1,25,1.0,2096.749092964421
2009,13,2009-09-13,brawn,button,+2.866,4584572.0,finished,2,18,0.0,2126.405321579183
2009,13,2009-09-13,renault,alonso,+59.182,4640888.0,finished,5,10,1.0,1850.3502653387013
2009,13,2009-09-13,mclaren,hamilton,\N,,accident,12,0,0.0,1778.2864843134819
2009,14,2009-09-27,mclaren,hamilton,1:56:06.337,6966337.0,finished,1,25,1.0,1794.4343453187598
2009,14,2009-09-27,renault,alonso,+16.624,6982961.0,finished,3,15,1.0,1856.3208236948303
2009,14,2009-09-27,brawn,button,+30.015,6996352.0,finished,5,10,1.0,2142.814405670741
2009,14,2009-09-27,brawn,barrichello,+31.858,6998195.0,finished,6,8,0.0,2084.3400088728627
2009,15,2009-10-04,mclaren,hamilton,+6.472,5306915.0,finished,3,15,1.0,1809.7237909810885
2009,15,2009-10-04,brawn,barrichello,+10.641,5311084.0,finished,7,6,1.0,2106.2713908998753
2009,15,2009-10-04,brawn,button,+11.474,5311917.0,finished,8,4,0.0,2124.8830236437284
2009,15,2009-10-04,renault,alonso,+13.065,5313508.0,finished,10,1,1.0,1862.1816385351656
2009,16,2009-10-18,mclaren,hamilton,+18.944,5562025.0,finished,3,15,1.0,1823.1004099311508
2009,16,2009-10-18,brawn,button,+29.005,5572086.0,finished,5,10,1.0,2142.599309385624
2009,16,2009-10-18,brawn,barrichello,+45.454,5588535.0,finished,8,4,0.0,2092.5551051579796
2009,16,2009-10-18,renault,alonso,\N,,accident,20,0,0.0,1833.9412632960734
2009,17,2009-11-01,brawn,button,+18.467,5661881.0,finished,3,15,1.0,2157.785933987714
2009,17,2009-11-01,brawn,barrichello,+22.735,5666149.0,finished,4,12,0.0,2081.3684805558896
2009,17,2009-11-01,renault,alonso,+1:09.687,5713101.0,finished,14,0,1.0,1838.65232281287
2009,17,2009-11-01,mclaren,hamilton,\N,,brakes,19,0,0.0,1801.7986178733952
2010,1,2010-03-14,ferrari,alonso,1:39:20.396,5960396.0,finished,1,25,1.0,1866.4285057791697
2010,1,2010-03-14,mclaren,hamilton,+23.182,5983578.0,finished,3,15,1.0,1834.7007562522228
2010,1,2010-03-14,mercedes,michael_schumacher,+44.163,6004559.0,finished,6,8,0.0,1983.0333273201463
2010,1,2010-03-14,mclaren,button,+45.280,6005676.0,finished,7,6,0.0,2128.8837956088864
2010,1,2010-03-14,williams,barrichello,+1:02.489,6022885.0,finished,10,1,1.0,2085.7334639716473
2010,2,2010-03-28,mclaren,button,1:33:36.531,5616531.0,finished,1,25,1.0,2134.943440146456
2010,2,2010-03-28,ferrari,alonso,+16.304,5632835.0,finished,4,12,0.0,1859.3569866857877
2010,2,2010-03-28,mclaren,hamilton,+29.898,5646429.0,finished,6,8,0.0,1832.6411117146533
2010,2,2010-03-28,williams,barrichello,+1:00.536,5677067.0,finished,8,4,1.0,2090.0855779085764
2010,2,2010-03-28,mercedes,michael_schumacher,+1:09.391,5685922.0,finished,10,1,0.0,1957.4729800475934
2010,3,2010-04-04,mclaren,hamilton,+23.471,5651883.0,finished,6,8,1.0,1864.4450841467385
2010,3,2010-04-04,mclaren,button,+37.918,5666330.0,finished,8,4,0.0,2107.1394677143708
2010,3,2010-04-04,williams,barrichello,\N,,+1 lap,12,0,0.0,2058.4253376793495
2010,3,2010-04-04,ferrari,alonso,\N,,engine,13,0,0.0,1851.3709454886625
2010,3,2010-04-04,mercedes,michael_schumacher,\N,,wheel,21,0,0.0,1933.9056231991897
2010,4,2010-04-18,mclaren,button,1:46:42.163,6402163.0,finished,1,25,1.0,2113.7653065351715
2010,4,2010-04-18,mclaren,hamilton,+1.530,6403693.0,finished,2,18,0.0,1861.8192453259378
2010,4,2010-04-18,ferrari,alonso,+11.869,6414032.0,finished,4,12,1.0,1879.6965247857647
2010,4,2010-04-18,mercedes,michael_schumacher,+1:01.749,6463912.0,finished,10,1,0.0,1913.2376883051597
2010,4,2010-04-18,williams,barrichello,+1:03.665,6465828.0,finished,12,0,1.0,2060.990880272702
2010,5,2010-05-09,ferrari,alonso,+24.065,5768166.0,finished,2,18,1.0,1904.8847024517356
2010,5,2010-05-09,mercedes,michael_schumacher,+1:02.195,5806296.0,finished,4,12,1.0,1930.9548647359743
2010,5,2010-05-09,mclaren,button,+1:03.728,5807829.0,finished,5,10,1.0,2121.8080350665027
2010,5,2010-05-09,williams,barrichello,\N,,+1 lap,9,2,1.0,2065.5516200757056
2010,5,2010-05-09,mclaren,hamilton,\N,,puncture,14,0,0.0,1857.7765167946063
2010,6,2010-05-16,mclaren,hamilton,+4.363,6617718.0,finished,5,10,1.0,1890.0502185521264
2010,6,2010-05-16,ferrari,alonso,+6.341,6619696.0,finished,6,8,0.0,1894.3595068508519
2010,6,2010-05-16,mercedes,michael_schumacher,+5.712,6619067.0,finished,12,0,0.0,1910.8219993675907
2010,6,2010-05-16,williams,barrichello,\N,,suspension,18,0,1.0,2068.091109865181
2010,6,2010-05-16,mclaren,button,\N,,engine,23,0,0.0,2093.5343333089827
2010,7,2010-05-30,mclaren,hamilton,1:28:47.620,5327620.0,finished,1,25,1.0,1918.8273598055848
2010,7,2010-05-30,mclaren,button,+2.645,5330265.0,finished,2,18,0.0,2068.7571920555242
2010,7,2010-05-30,mercedes,michael_schumacher,+31.110,5358730.0,finished,4,12,1.0,1927.4976602250892
2010,7,2010-05-30,ferrari,alonso,+46.544,5374164.0,finished,8,4,0.0,1885.2450637427692
2010,7,2010-05-30,williams,barrichello,\N,,+1 lap,14,0,1.0,2070.6262247357963
2010,8,2010-06-13,mclaren,hamilton,1:33:53.456,5633456.0,finished,1,25,1.0,1945.4616966950546
2010,8,2010-06-13,mclaren,button,+2.254,5635710.0,finished,2,18,0.0,2046.1228551660545
2010,8,2010-06-13,ferrari,alonso,+9.214,5642670.0,finished,3,15,1.0,1911.7104641073906
2010,8,2010-06-13,mercedes,michael_schumacher,\N,,+1 lap,11,0,0.0,1908.2313369486083
2010,8,2010-06-13,williams,barrichello,\N,,+1 lap,14,0,0.0,2041.1570346222084
2010,9,2010-06-27,mclaren,hamilton,+5.042,6034613.0,finished,2,18,1.0,1969.5341930670272
2010,9,2010-06-27,mclaren,button,+12.658,6042229.0,finished,3,15,0.0,2026.0503587940818
2010,9,2010-06-27,williams,barrichello,+25.627,6055198.0,finished,4,12,1.0,2046.0087264890126
2010,9,2010-06-27,ferrari,alonso,+32.809,6062380.0,finished,8,4,1.0,1935.4896631852484
2010,9,2010-06-27,mercedes,michael_schumacher,+48.826,6078397.0,finished,15,0,0.0,1891.5305189031121
2010,10,2010-07-11,mclaren,hamilton,+1.360,5079560.0,finished,2,18,1.0,1991.3510046925282
2010,10,2010-07-11,mclaren,button,+21.986,5100186.0,finished,4,12,0.0,2008.2335471685808
2010,10,2010-07-11,williams,barrichello,+31.456,5109656.0,finished,5,10,1.0,2050.4612337274366
2010,10,2010-07-11,mercedes,michael_schumacher,+41.599,5119799.0,finished,9,2,0.0,1877.5911203977116
2010,10,2010-07-11,ferrari,alonso,+1:02.385,5140585.0,finished,14,0,1.0,1954.6648890501983
2010,11,2010-07-25,ferrari,alonso,1:27:38.864,5258864.0,finished,1,25,1.0,1972.0596731719281
2010,11,2010-07-25,mclaren,hamilton,+26.896,5285760.0,finished,4,12,1.0,2010.5680012631428
2010,11,2010-07-25,mclaren,button,+29.482,5288346.0,finished,5,10,0.0,1993.0165505979662
2010,11,2010-07-25,mercedes,michael_schumacher,\N,,+1 lap,9,2,0.0,1866.4199045310618
2010,11,2010-07-25,williams,barrichello,\N,,+1 lap,12,0,1.0,2053.2479642013527
2010,12,2010-08-01,ferrari,alonso,+17.821,6083392.0,finished,2,18,1.0,1987.666189323099
2010,12,2010-08-01,mclaren,button,\N,,+1 lap,8,4,1.0,2014.0926226599192
2010,12,2010-08-01,williams,barrichello,\N,,+1 lap,10,1,0.0,2022.4699245713446
2010,12,2010-08-01,mercedes,michael_schumacher,\N,,+1 lap,11,0,1.0,1889.417356911281
2010,12,2010-08-01,mclaren,hamilton,\N,,gearbox,20,0,0.0,1993.4919292011898
2010,13,2010-08-29,mclaren,hamilton,1:29:04.268,5344268.0,finished,1,25,1.0,2014.7542297519635
2010,13,2010-08-29,mercedes,michael_schumacher,+15.548,5359816.0,finished,7,6,0.0,1877.700825046329
2010,13,2010-08-29,ferrari,alonso,\N,,accident,21,0,0.0,1967.2873636897134
2010,13,2010-08-29,mclaren,button,\N,,collision,22,0,0.0,1996.8303221091453
2010,13,2010-08-29,williams,barrichello,\N,,collision,24,0,0.0,1993.7357775536166
2010,14,2010-09-12,ferrari,alonso,1:16:24.572,4584572.0,finished,1,25,1.0,1984.0491316601772
2010,14,2010-09-12,mclaren,button,+2.938,4587510.0,finished,2,18,1.0,2017.9291582273404
2010,14,2010-09-12,mercedes,michael_schumacher,+44.948,4629520.0,finished,9,2,0.0,1866.544577085842
2010,14,2010-09-12,williams,barrichello,+1:04.213,4648785.0,finished,10,1,0.0,1964.2889258253592
2010,14,2010-09-12,mclaren,hamilton,\N,,collision,23,0,0.0,1997.6553936337684
2010,15,2010-09-26,ferrari,alonso,1:57:53.579,7073579.0,finished,1,25,1.0,1999.996983897699
2010,15,2010-09-26,mclaren,button,+30.384,7103963.0,finished,4,12,1.0,2036.6868088688352
2010,15,2010-09-26,williams,barrichello,+56.101,7129680.0,finished,6,8,1.0,1970.9370001793416
2010,15,2010-09-26,mercedes,michael_schumacher,\N,,+1 lap,13,0,0.0,1856.1836849245547
2010,15,2010-09-26,mclaren,hamilton,\N,,collision,19,0,0.0,1982.8977429922736
2010,16,2010-10-10,ferrari,alonso,+2.721,5430044.0,finished,3,15,1.0,2014.9089276428274
2010,16,2010-10-10,mclaren,button,+13.522,5440845.0,finished,4,12,1.0,2051.611981277564
2010,16,2010-10-10,mclaren,hamilton,+39.595,5466918.0,finished,5,10,0.0,1971.9725705835447
2010,16,2010-10-10,mercedes,michael_schumacher,+59.933,5487256.0,finished,6,8,1.0,1883.1054725417155
2010,16,2010-10-10,williams,barrichello,+1:10.846,5498169.0,finished,9,2,1.0,1977.8358461849261
2010,17,2010-10-24,ferrari,alonso,2:48:20.810,10100810.0,finished,1,25,1.0,2026.9434909542501
2010,17,2010-10-24,mclaren,hamilton,+14.999,10115809.0,finished,2,18,1.0,1996.7158360707901
2010,17,2010-10-24,mercedes,michael_schumacher,+39.688,10140498.0,finished,4,12,1.0,1907.3506052023456
2010,17,2010-10-24,williams,barrichello,+1:09.257,10170067.0,finished,7,6,1.0,1983.9710271126924
2010,17,2010-10-24,mclaren,button,+1:29.939,10190749.0,finished,12,0,0.0,2030.8687157903187
2010,18,2010-11-07,ferrari,alonso,+6.807,5598610.0,finished,3,15,1.0,2039.48001695359
2010,18,2010-11-07,mclaren,hamilton,+14.634,5606437.0,finished,4,12,1.0,2016.9827924149915
2010,18,2010-11-07,mclaren,button,+15.593,5607396.0,finished,5,10,0.0,2014.6017594461173
2010,18,2010-11-07,mercedes,michael_schumacher,+43.456,5635259.0,finished,7,6,0.0,1894.6767771867405
2010,18,2010-11-07,williams,barrichello,\N,,+1 lap,14,0,0.0,1954.5244508676515
2010,19,2010-11-14,mclaren,hamilton,+10.162,5986999.0,finished,2,18,1.0,2035.0184138384777
2010,19,2010-11-14,mclaren,button,+11.047,5987884.0,finished,3,15,0.0,2000.566138022631
2010,19,2010-11-14,ferrari,alonso,+43.797,6020634.0,finished,7,6,1.0,2050.4715768787178
2010,19,2010-11-14,williams,barrichello,+57.686,6034523.0,finished,12,0,1.0,1960.4670240877047
2010,19,2010-11-14,mercedes,michael_schumacher,\N,,collision,23,0,0.0,1882.0450389811406
2011,1,2011-03-27,mclaren,hamilton,+22.297,5392556.0,finished,2,18,1.0,2051.6844377787857
2011,1,2011-03-27,ferrari,alonso,+31.772,5402031.0,finished,4,12,1.0,2059.933229427717
2011,1,2011-03-27,mclaren,button,+54.304,5424563.0,finished,6,8,0.0,1987.9001140823234
2011,1,2011-03-27,williams,barrichello,\N,,transmission,16,0,1.0,1963.3743595007982
2011,1,2011-03-27,mercedes,michael_schumacher,\N,,collision,19,0,0.0,1873.0839980928777
2011,2,2011-04-10,mclaren,button,+3.261,5863093.0,finished,2,18,1.0,2011.0129510581244
2011,2,2011-04-10,ferrari,alonso,+37.248,5897080.0,finished,6,8,0.0,2035.9131400641047
2011,2,2011-04-10,mclaren,hamilton,+1:09.957,5929789.0,finished,8,4,0.0,2032.5716008029847
2011,2,2011-04-10,mercedes,michael_schumacher,+1:24.896,5944728.0,finished,9,2,1.0,1899.3015094379018
2011,2,2011-04-10,williams,barrichello,\N,,gearbox,22,0,1.0,1966.2694961020682
2011,3,2011-04-17,mclaren,hamilton,1:36:58.226,5818226.0,finished,1,25,1.0,2049.953565590899
2011,3,2011-04-17,mclaren,button,+10.000,5828226.0,finished,4,12,0.0,1997.6309862702099
2011,3,2011-04-17,ferrari,alonso,+30.622,5848848.0,finished,7,6,0.0,2014.0711087150403
2011,3,2011-04-17,mercedes,michael_schumacher,+31.026,5849252.0,finished,8,4,0.0,1887.9736689808906
2011,3,2011-04-17,williams,barrichello,+1:30.189,5908415.0,finished,13,0,1.0,1969.152754060356
2011,4,2011-05-08,ferrari,alonso,+10.075,5427633.0,finished,3,15,1.0,2028.9748716155432
2011,4,2011-05-08,mclaren,hamilton,+40.232,5457790.0,finished,4,12,1.0,2065.183333023264
2011,4,2011-05-08,mclaren,button,+59.431,5476989.0,finished,6,8,0.0,1986.401218837845
2011,4,2011-05-08,mercedes,michael_schumacher,+1:25.444,5503002.0,finished,12,0,0.0,1877.020521985658
2011,4,2011-05-08,williams,barrichello,\N,,+1 lap,15,0,1.0,1972.0244411946924
2011,5,2011-05-22,mclaren,hamilton,+0.630,5943931.0,finished,2,18,1.0,2078.66994610665
2011,5,2011-05-22,mclaren,button,+35.697,5978998.0,finished,3,15,0.0,1976.9146057544583
2011,5,2011-05-22,ferrari,alonso,\N,,+1 lap,5,10,1.0,2042.5026604405227
2011,5,2011-05-22,mercedes,michael_schumacher,\N,,+1 lap,6,8,1.0,1901.7375526431797
2011,5,2011-05-22,williams,barrichello,\N,,+2 laps,17,0,0.0,1942.88485359784
2011,6,2011-05-29,ferrari,alonso,+1.138,7779511.0,finished,2,18,1.0,2054.8902149890077
2011,6,2011-05-29,mclaren,button,+2.378,7780751.0,finished,3,15,1.0,2001.4719680840044
2011,6,2011-05-29,mclaren,hamilton,+27.210,7805583.0,finished,6,8,0.0,2058.112583777104
2011,6,2011-05-29,williams,barrichello,\N,,+1 lap,9,2,1.0,1948.2500831685427
2011,6,2011-05-29,mercedes,michael_schumacher,\N,,engine,22,0,0.0,1891.680629908225
2011,7,2011-06-12,mclaren,button,4:04:39.537,14679537.0,finished,1,25,1.0,2024.8960719927466
2011,7,2011-06-12,mercedes,michael_schumacher,+14.219,14693756.0,finished,4,12,1.0,1916.9796353110694
